年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),報酬率％,Gap％,振幅％,MA5,MA10,MA20,MA5差％,MA20差％,週幾,成交量(千股)_log,成交量(千股)_rel20％,收盤價(元)_lag1,收盤價(元)_lag2,收盤價(元)_lag3,收盤價(元)_lag4,收盤價(元)_lag5,成交量(千股)_lag1,成交量(千股)_lag2,成交量(千股)_lag3,成交量(千股)_lag4,成交量(千股)_lag5,報酬率％_lag1,報酬率％_lag2,報酬率％_lag3,報酬率％_lag4,報酬率％_lag5,Gap％_lag1,Gap％_lag2,Gap％_lag3,Gap％_lag4,Gap％_lag5,振幅％_lag1,振幅％_lag2,振幅％_lag3,振幅％_lag4,振幅％_lag5,MA5差％_lag1,MA5差％_lag2,MA5差％_lag3,MA5差％_lag4,MA5差％_lag5,MA20差％_lag1,MA20差％_lag2,MA20差％_lag3,MA20差％_lag4,MA20差％_lag5,成交量(千股)_log_lag1,成交量(千股)_log_lag2,成交量(千股)_log_lag3,成交量(千股)_log_lag4,成交量(千股)_log_lag5,成交量(千股)_rel20％_lag1,成交量(千股)_rel20％_lag2,成交量(千股)_rel20％_lag3,成交量(千股)_rel20％_lag4,成交量(千股)_rel20％_lag5,TSM_ADR_close,TSM_ADR_ret1d
2020-03-02,308.0,317.0,308.0,311.0,79912.942,-1.5822784810126556,-2.5316455696202556,2.848101265822785,317.5,321.8,325.5,-2.0472440944881876,-4.454685099846389,0,11.28870560964861,119.55171339091413,316.0,318.5,322.0,320.0,325.0,61250.927,60479.362,36195.011,41693.68,22813.534,-0.7849293563579329,-1.0869565217391353,0.6250000000000089,-1.538461538461533,-0.1536098310291889,0.15698587127157548,-1.552795031055898,0.0,-1.692307692307693,0.0,1.5698587127158554,1.2422360248447204,1.875,0.6153846153846154,1.0752688172043012,-1.3424914142990962,-1.1483550589695857,-0.5558987029030349,-1.1735639283508403,-0.3373198405397182,-3.052615431814687,-2.293120638085755,-1.4386287113559826,-2.2154316271963292,-0.9070813324186355,11.02275058913657,11.010073996285238,10.496704198371962,10.638128821710486,10.03515306799402,68.27995107015087,66.16016404313262,5.1367362458925925,20.398172350148535,-34.121723041766195,55.97999954223633,0.050478487155086293
2020-03-03,318.5,320.0,316.0,317.5,49679.411,2.0900321543408262,2.411575562700974,1.2861736334405145,317.0,320.4,325.625,0.1577287066246047,-2.49520153550864,1,10.81336598952,36.48852779442693,311.0,316.0,318.5,322.0,320.0,79912.942,61250.927,60479.362,36195.011,41693.68,-1.5822784810126556,-0.7849293563579329,-1.0869565217391353,0.6250000000000089,-1.538461538461533,-2.5316455696202556,0.15698587127157548,-1.552795031055898,0.0,-1.692307692307693,2.848101265822785,1.5698587127158554,1.2422360248447204,1.875,0.6153846153846154,-2.0472440944881876,-1.3424914142990962,-1.1483550589695857,-0.5558987029030349,-1.1735639283508403,-4.454685099846389,-3.052615431814687,-2.293120638085755,-1.4386287113559826,-2.2154316271963292,11.28870560964861,11.02275058913657,11.010073996285238,10.496704198371962,10.638128821710486,119.55171339091413,68.27995107015087,66.16016404313262,5.1367362458925925,20.398172350148535,54.880001068115234,-0.01964984785845092
2020-03-04,322.0,322.0,317.0,320.5,42941.146,0.9448818897637823,1.4173228346456623,1.574803149606299,316.7,320.25,325.4,1.199873697505538,-1.5058389674246997,2,10.667609046895668,17.97591157724363,317.5,311.0,316.0,318.5,322.0,49679.411,79912.942,61250.927,60479.362,36195.011,2.0900321543408262,-1.5822784810126556,-0.7849293563579329,-1.0869565217391353,0.6250000000000089,2.411575562700974,-2.5316455696202556,0.15698587127157548,-1.552795031055898,0.0,1.2861736334405145,2.848101265822785,1.5698587127158554,1.2422360248447204,1.875,0.1577287066246047,-2.0472440944881876,-1.3424914142990962,-1.1483550589695857,-0.5558987029030349,-2.49520153550864,-4.454685099846389,-3.052615431814687,-2.293120638085755,-1.4386287113559826,10.81336598952,11.28870560964861,11.02275058913657,11.010073996285238,10.496704198371962,36.48852779442693,119.55171339091413,68.27995107015087,66.16016404313262,5.1367362458925925,57.08000183105469,0.04008747667859702
2020-03-05,325.0,326.0,323.0,323.0,37861.525,0.7800312012480548,1.4040561622464809,0.93603744149766,317.6,319.9,325.175,1.700251889168758,-0.6688706081340867,3,10.541717115619196,2.5951239471789345,320.5,317.5,311.0,316.0,318.5,42941.146,49679.411,79912.942,61250.927,60479.362,0.9448818897637823,2.0900321543408262,-1.5822784810126556,-0.7849293563579329,-1.0869565217391353,1.4173228346456623,2.411575562700974,-2.5316455696202556,0.15698587127157548,-1.552795031055898,1.574803149606299,1.2861736334405145,2.848101265822785,1.5698587127158554,1.2422360248447204,1.199873697505538,0.1577287066246047,-2.0472440944881876,-1.3424914142990962,-1.1483550589695857,-1.5058389674246997,-2.49520153550864,-4.454685099846389,-3.052615431814687,-2.293120638085755,10.667609046895668,10.81336598952,11.28870560964861,11.02275058913657,11.010073996285238,17.97591157724363,36.48852779442693,119.55171339091413,68.27995107015087,66.16016404313262,55.72999954223633,-0.023651055457462933
2020-03-06,320.0,320.5,315.0,315.0,51546.76,-2.4767801857585092,-0.9287925696594423,1.7027863777089782,317.4,318.85,324.3,-0.7561436672967825,-2.867715078630906,4,10.850264035542706,36.594451049500854,323.0,320.5,317.5,311.0,316.0,37861.525,42941.146,49679.411,79912.942,61250.927,0.7800312012480548,0.9448818897637823,2.0900321543408262,-1.5822784810126556,-0.7849293563579329,1.4040561622464809,1.4173228346456623,2.411575562700974,-2.5316455696202556,0.15698587127157548,0.93603744149766,1.574803149606299,1.2861736334405145,2.848101265822785,1.5698587127158554,1.700251889168758,1.199873697505538,0.1577287066246047,-2.0472440944881876,-1.3424914142990962,-0.6688706081340867,-1.5058389674246997,-2.49520153550864,-4.454685099846389,-3.052615431814687,10.541717115619196,10.667609046895668,10.81336598952,11.28870560964861,11.02275058913657,2.5951239471789345,17.97591157724363,36.48852779442693,119.55171339091413,68.27995107015087,55.06999969482422,-0.01184281092469619
2020-03-09,307.5,310.0,305.5,305.5,87871.277,-3.0158730158730163,-2.3809523809523836,1.4285714285714286,316.3,316.9,323.175,-3.414479924122671,-5.469173048657849,0,11.38363964143513,129.30097113043044,315.0,323.0,320.5,317.5,311.0,51546.76,37861.525,42941.146,49679.411,79912.942,-2.4767801857585092,0.7800312012480548,0.9448818897637823,2.0900321543408262,-1.5822784810126556,-0.9287925696594423,1.4040561622464809,1.4173228346456623,2.411575562700974,-2.5316455696202556,1.7027863777089782,0.93603744149766,1.574803149606299,1.2861736334405145,2.848101265822785,-0.7561436672967825,1.700251889168758,1.199873697505538,0.1577287066246047,-2.0472440944881876,-2.867715078630906,-0.6688706081340867,-1.5058389674246997,-2.49520153550864,-4.454685099846389,10.850264035542706,10.541717115619196,10.667609046895668,10.81336598952,11.28870560964861,36.594451049500854,2.5951239471789345,17.97591157724363,36.48852779442693,119.55171339091413,51.83000183105469,-0.05883417253902845
2020-03-10,301.5,309.0,301.0,307.0,71950.13,0.49099836333879043,-1.3093289689034338,2.618657937806874,314.2,315.6,322.15,-2.2915340547421947,-4.702778208908887,1,11.183742417543124,78.81384577834444,305.5,315.0,323.0,320.5,317.5,87871.277,51546.76,37861.525,42941.146,49679.411,-3.0158730158730163,-2.4767801857585092,0.7800312012480548,0.9448818897637823,2.0900321543408262,-2.3809523809523836,-0.9287925696594423,1.4040561622464809,1.4173228346456623,2.411575562700974,1.4285714285714286,1.7027863777089782,0.93603744149766,1.574803149606299,1.2861736334405145,-3.414479924122671,-0.7561436672967825,1.700251889168758,1.199873697505538,0.1577287066246047,-5.469173048657849,-2.867715078630906,-0.6688706081340867,-1.5058389674246997,-2.49520153550864,11.38363964143513,10.850264035542706,10.541717115619196,10.667609046895668,10.81336598952,129.30097113043044,36.594451049500854,2.5951239471789345,17.97591157724363,36.48852779442693,54.5099983215332,0.051707435766918275
2020-03-11,309.0,310.5,302.0,302.0,62216.71,-1.6286644951140072,0.6514657980456029,2.768729641693811,310.5,313.6,320.675,-2.7375201288244777,-5.823653231464887,2,11.038394964888424,47.023897703765584,307.0,305.5,315.0,323.0,320.5,71950.13,87871.277,51546.76,37861.525,42941.146,0.49099836333879043,-3.0158730158730163,-2.4767801857585092,0.7800312012480548,0.9448818897637823,-1.3093289689034338,-2.3809523809523836,-0.9287925696594423,1.4040561622464809,1.4173228346456623,2.618657937806874,1.4285714285714286,1.7027863777089782,0.93603744149766,1.574803149606299,-2.2915340547421947,-3.414479924122671,-0.7561436672967825,1.700251889168758,1.199873697505538,-4.702778208908887,-5.469173048657849,-2.867715078630906,-0.6688706081340867,-1.5058389674246997,11.183742417543124,11.38363964143513,10.850264035542706,10.541717115619196,10.667609046895668,78.81384577834444,129.30097113043044,36.594451049500854,2.5951239471789345,17.97591157724363,52.2400016784668,-0.041643674792954166
2020-03-12,299.0,299.0,287.0,294.0,113527.351,-2.6490066225165587,-0.9933774834437137,3.9735099337748347,304.7,311.15,318.625,-3.511650804069577,-7.728520988622989,3,11.639807873257885,145.14504053349623,302.0,307.0,305.5,315.0,323.0,62216.71,71950.13,87871.277,51546.76,37861.525,-1.6286644951140072,0.49099836333879043,-3.0158730158730163,-2.4767801857585092,0.7800312012480548,0.6514657980456029,-1.3093289689034338,-2.3809523809523836,-0.9287925696594423,1.4040561622464809,2.768729641693811,2.618657937806874,1.4285714285714286,1.7027863777089782,0.93603744149766,-2.7375201288244777,-2.2915340547421947,-3.414479924122671,-0.7561436672967825,1.700251889168758,-5.823653231464887,-4.702778208908887,-5.469173048657849,-2.867715078630906,-0.6688706081340867,11.038394964888424,11.183742417543124,11.38363964143513,10.850264035542706,10.541717115619196,47.023897703765584,78.81384577834444,129.30097113043044,36.594451049500854,2.5951239471789345,48.689998626708984,-0.0679556458211431
2020-03-13,275.0,294.0,272.5,290.0,149995.148,-1.3605442176870763,-3.900840116374096,4.886993603411525,299.7,308.55,316.375,-3.2365699032365636,-8.336625839589097,4,11.918364892748656,196.3564590425928,294.0,302.0,307.0,305.5,315.0,113527.351,62216.71,71950.13,87871.277,51546.76,-2.6490066225165587,-1.6286644951140072,0.49099836333879043,-3.0158730158730163,-2.4767801857585092,-0.9933774834437137,0.6514657980456029,-1.3093289689034338,-2.3809523809523836,-0.9287925696594423,3.9735099337748347,2.768729641693811,2.618657937806874,1.4285714285714286,1.7027863777089782,-3.511650804069577,-2.7375201288244777,-2.2915340547421947,-3.414479924122671,-0.7561436672967825,-7.728520988622989,-5.823653231464887,-4.702778208908887,-5.469173048657849,-2.867715078630906,11.639807873257885,11.038394964888424,11.183742417543124,11.38363964143513,10.850264035542706,145.14504053349623,47.023897703765584,78.81384577834444,129.30097113043044,36.594451049500854,52.22999954223633,0.07270488838308298
2020-03-16,285.0,291.0,275.5,276.5,103873.228,-4.433487725798977,-1.7241379310344862,4.886993603411525,293.9,305.1,313.45,-5.123829934246966,-10.49550890316348,0,11.550936100120504,85.44465548847614,290.0,294.0,302.0,307.0,305.5,149995.148,113527.351,62216.71,71950.13,87871.277,-1.3605442176870763,-2.6490066225165587,-1.6286644951140072,0.49099836333879043,-3.0158730158730163,-3.900840116374096,-0.9933774834437137,0.6514657980456029,-1.3093289689034338,-2.3809523809523836,4.886993603411525,3.9735099337748347,2.768729641693811,2.618657937806874,1.4285714285714286,-3.2365699032365636,-3.511650804069577,-2.7375201288244777,-2.2915340547421947,-3.414479924122671,-8.336625839589097,-7.728520988622989,-5.823653231464887,-4.702778208908887,-5.469173048657849,11.918364892748656,11.639807873257885,11.038394964888424,11.183742417543124,11.38363964143513,196.3564590425928,145.14504053349623,47.023897703765584,78.81384577834444,129.30097113043044,44.900001525878906,-0.1403407635573487
2020-03-17,265.0,276.5,265.0,268.0,121323.651,-3.074141048824597,-3.900840116374096,4.159132007233273,286.1,300.15,310.275,-5.123829934246966,-10.49550890316348,1,11.706225297698087,99.3319033359068,276.5,290.0,294.0,302.0,307.0,103873.228,149995.148,113527.351,62216.71,71950.13,-4.433487725798977,-1.3605442176870763,-2.6490066225165587,-1.6286644951140072,0.49099836333879043,-1.7241379310344862,-3.900840116374096,-0.9933774834437137,0.6514657980456029,-1.3093289689034338,4.886993603411525,4.886993603411525,3.9735099337748347,2.768729641693811,2.618657937806874,-5.123829934246966,-3.2365699032365636,-3.511650804069577,-2.7375201288244777,-2.2915340547421947,-10.49550890316348,-8.336625839589097,-7.728520988622989,-5.823653231464887,-4.702778208908887,11.550936100120504,11.918364892748656,11.639807873257885,11.038394964888424,11.183742417543124,85.44465548847614,196.3564590425928,145.14504053349623,47.023897703765584,78.81384577834444,48.540000915527344,0.08106902596763743
2020-03-18,269.5,272.5,260.0,260.0,117437.643,-2.985074626865669,0.5597014925373234,4.664179104477612,277.7,294.1,307.175,-5.123829934246966,-10.49550890316348,2,11.673671288945073,92.94728364606115,268.0,276.5,290.0,294.0,302.0,121323.651,103873.228,149995.148,113527.351,62216.71,-3.074141048824597,-4.433487725798977,-1.3605442176870763,-2.6490066225165587,-1.6286644951140072,-3.900840116374096,-1.7241379310344862,-3.900840116374096,-0.9933774834437137,0.6514657980456029,4.159132007233273,4.886993603411525,4.886993603411525,3.9735099337748347,2.768729641693811,-5.123829934246966,-5.123829934246966,-3.2365699032365636,-3.511650804069577,-2.7375201288244777,-10.49550890316348,-10.49550890316348,-8.336625839589097,-7.728520988622989,-5.823653231464887,11.706225297698087,11.550936100120504,11.918364892748656,11.639807873257885,11.038394964888424,99.3319033359068,85.44465548847614,196.3564590425928,145.14504053349623,47.023897703765584,44.369998931884766,-0.08590856829400362
2020-03-19,252.0,253.0,235.5,248.0,160811.697,-4.433487725798977,-3.076923076923077,4.886993603411525,268.5,286.6,303.25,-5.123829934246966,-10.49550890316348,3,11.987995594052498,160.4920623855464,260.0,268.0,276.5,290.0,294.0,117437.643,121323.651,103873.228,149995.148,113527.351,-2.985074626865669,-3.074141048824597,-4.433487725798977,-1.3605442176870763,-2.6490066225165587,0.5597014925373234,-3.900840116374096,-1.7241379310344862,-3.900840116374096,-0.9933774834437137,4.664179104477612,4.159132007233273,4.886993603411525,4.886993603411525,3.9735099337748347,-5.123829934246966,-5.123829934246966,-5.123829934246966,-3.2365699032365636,-3.511650804069577,-10.49550890316348,-10.49550890316348,-10.49550890316348,-8.336625839589097,-7.728520988622989,11.673671288945073,11.706225297698087,11.550936100120504,11.918364892748656,11.639807873257885,92.94728364606115,99.3319033359068,85.44465548847614,196.3564590425928,145.14504053349623,43.88999938964844,-0.010818110295048866
2020-03-20,258.5,270.0,256.0,270.0,157664.726,4.90537733114311,4.233870967741926,4.886993603411525,264.5,282.1,300.475,2.07939508506616,-10.14227473167485,4,11.968232412614801,135.0278593428898,248.0,260.0,268.0,276.5,290.0,160811.697,117437.643,121323.651,103873.228,149995.148,-4.433487725798977,-2.985074626865669,-3.074141048824597,-4.433487725798977,-1.3605442176870763,-3.076923076923077,0.5597014925373234,-3.900840116374096,-1.7241379310344862,-3.900840116374096,4.886993603411525,4.664179104477612,4.159132007233273,4.886993603411525,4.886993603411525,-5.123829934246966,-5.123829934246966,-5.123829934246966,-5.123829934246966,-3.2365699032365636,-10.49550890316348,-10.49550890316348,-10.49550890316348,-10.49550890316348,-8.336625839589097,11.987995594052498,11.673671288945073,11.706225297698087,11.550936100120504,11.918364892748656,160.4920623855464,92.94728364606115,99.3319033359068,85.44465548847614,196.3564590425928,44.529998779296875,0.014581895615140672
2020-03-23,257.0,262.5,252.0,255.0,76466.709,-4.433487725798977,-3.900840116374096,3.888888888888889,260.2,277.05,296.975,-1.9984627209838512,-10.49550890316348,0,11.244623826128251,3.0431715366205925,270.0,248.0,260.0,268.0,276.5,157664.726,160811.697,117437.643,121323.651,103873.228,4.90537733114311,-4.433487725798977,-2.985074626865669,-3.074141048824597,-4.433487725798977,4.233870967741926,-3.076923076923077,0.5597014925373234,-3.900840116374096,-1.7241379310344862,4.886993603411525,4.886993603411525,4.664179104477612,4.159132007233273,4.886993603411525,2.07939508506616,-5.123829934246966,-5.123829934246966,-5.123829934246966,-5.123829934246966,-10.14227473167485,-10.49550890316348,-10.49550890316348,-10.49550890316348,-10.49550890316348,11.968232412614801,11.987995594052498,11.673671288945073,11.706225297698087,11.550936100120504,135.0278593428898,160.4920623855464,92.94728364606115,99.3319033359068,85.44465548847614,45.2599983215332,0.01639343279245109
